"","Year","Country","Topic","sum_per_topic","Loan_prop"
"1272",2008,"Colombia","Financial Sector",1e+09,0.064523764077475
"1273",2008,"Costa Rica","Financial Sector",6.5e+07,0.00419404466503587
"1274",2008,"Costa Rica","Urban Development",72500000,0.00467797289561693
"1275",2008,"Croatia","Other",26620661.4572532,0.00171766527945414
"1276",2008,"Dominica","Other",4.2e+07,0.00270999809125395
"1277",2008,"Dominica","Water Works",8e+07,0.005161901126198
"1278",2008,"Ecuador","Other",15300000,0.000987213590385367
"1279",2008,"Egypt, Arab Rep.","Financial Sector",5e+08,0.0322618820387375
"1280",2008,"Egypt, Arab Rep.","Other",4.5e+08,0.0290356938348637
"1281",2008,"Egypt, Arab Rep.","Water Works",2.65e+08,0.0170987974805309
"1282",2008,"Guatemala","Education",8e+07,0.005161901126198
"1283",2008,"Guatemala","Financial Sector",1e+08,0.0064523764077475
"1284",2008,"Guatemala","Other",62300000,0.00401983050202669
"1285",2008,"India","Energy and Grid",6e+08,0.038714258446485
"1286",2008,"India","Financial Sector",1.5e+08,0.00967856461162124
"1287",2008,"India","Other",4e+08,0.02580950563099
"1288",2008,"Indonesia","Education",6e+08,0.038714258446485
"1289",2008,"Indonesia","Financial Sector",2e+08,0.012904752815495
"1290",2008,"Indonesia","Other",52680000,0.00339911189160138
"1291",2008,"Indonesia","Rural Development",41190000,0.00265773384235119
"1292",2008,"Jamaica","Education",1.5e+07,0.000967856461162124
"1293",2008,"Jamaica","Health care",1e+07,0.00064523764077475
"1294",2008,"Jamaica","Other",5e+07,0.00322618820387375
"1295",2008,"Jordan","Financial Sector",7500000,0.000483928230581062
"1296",2008,"Jordan","Other",2.5e+07,0.00161309410193687
"1297",2008,"Jordan","Rural Development",4e+06,0.0002580950563099
"1298",2008,"Kazakhstan","Agriculture",13400000,0.000864618438638164
"1299",2008,"Kazakhstan","Health care",117700000,0.0075944470319188
"1300",2008,"Kazakhstan","Other",42790000,0.00276097186487515
"1301",2008,"Latvia","Financial Sector",300751880,0.0194056433509771
"1302",2008,"Mauritius","Financial Sector",3e+07,0.00193571292232425
"1303",2008,"Mexico","Financial Sector",501250000,0.0323425367438343
"1304",2008,"Mexico","Other",1.5e+07,0.000967856461162124
"1305",2008,"Mexico","Private Sector Development",5e+07,0.00322618820387375
"1306",2008,"Mexico","Rural Development",2.1e+07,0.00135499904562697
"1307",2008,"Montenegro","Other",25738208.591267,0.00166072609891975
"1308",2008,"Morocco","Energy and Grid",135456514.928896,0.00874016421202907
"1309",2008,"Morocco","Financial Sector",97069815.2584925,0.00626330985878305
"1310",2008,"North Macedonia","Financial Sector",24561604.7699519,0.00158480719154056
"1311",2008,"North Macedonia","Other",22061321.6496574,0.00142347951335978
"1312",2008,"North Macedonia","Road Infrastructure",102952834.365068,0.00664290439567899
"1313",2008,"Pakistan","Energy and Grid",173600000,0.0112013254438497
"1314",2008,"Panama","Education",3.5e+07,0.00225833174271162
"1315",2008,"Panama","Financial Sector",7.5e+07,0.00483928230581062
"1316",2008,"Panama","Health care",4e+07,0.002580950563099
"1317",2008,"Panama","Other",6e+06,0.00038714258446485
"1318",2008,"Peru","Energy and Grid",12940000,0.000834937507162526
"1319",2008,"Peru","Financial Sector",5.2e+08,0.033552357320287
"1320",2008,"Peru","Rural Development",4e+07,0.002580950563099
"1321",2008,"Philippines","Other",2e+08,0.012904752815495
"1322",2008,"Philippines","Road Infrastructure",2.32e+08,0.0149695132659742
"1323",2008,"Serbia","Other",47064152.8526024,0.00303675629516754
"1324",2008,"Turkey","Energy and Grid",301504729.211984,0.019454220015917
"1325",2008,"Turkey","Financial Sector",375630769.954833,0.0242371111808059
"1326",2008,"Turkey","Other",520701894.846916,0.0335976462177966
"1327",2008,"Turkey","Private Sector Development",347400000,0.0224155556405148
"1328",2008,"Ukraine","Financial Sector",3e+08,0.0193571292232425
"1329",2008,"Ukraine","Private Sector Development",5e+07,0.00322618820387375
"1330",2008,"Ukraine","Water Works",1.4e+08,0.00903332697084649
"1331",2009,"Albania","Other",5e+06,0.000149732968634156
"1332",2009,"Argentina","Agriculture",1.5e+08,0.00449198905902468
"1333",2009,"Argentina","Other",5.3e+08,0.0158716946752205
"1334",2009,"Argentina","Urban Development",8.4e+08,0.0251551387305382
"1335",2009,"Armenia","Private Sector Development",5e+07,0.00149732968634156
"1336",2009,"Armenia","Road Infrastructure",36600000,0.00109604533040202
"1337",2009,"Azerbaijan","Other",29500000,0.00088342451494152
"1338",2009,"Azerbaijan","Road Infrastructure",1.13e+08,0.00338396509113192
"1339",2009,"Belarus","Energy and Grid",1.25e+08,0.0037433242158539
"1340",2009,"Belarus","Financial Sector",2e+08,0.00598931874536624
"1341",2009,"Bosnia and Herzegovina","Other",23711291.3169251,0.000710072407806496
"1342",2009,"Botswana","Private Sector Development",5e+07,0.00149732968634156
"1343",2009,"Brazil","Education",1.54e+08,0.004611775433932
"1344",2009,"Brazil","Other",136830000,0.00409759241964231
"1345",2009,"Brazil","Rural Development",20800000,0.000622889149518089
"1346",2009,"Brazil","Urban Development",211700000,0.00633969389197016
"1347",2009,"Brazil","Water Works",174500000,0.00522568060533204
"1348",2009,"Chile","Financial Sector",3e+07,0.000898397811804935
"1349",2009,"China","Agriculture",8e+07,0.00239572749814649
"1350",2009,"China","Other",1.33e+09,0.0398289696566855
"1351",2009,"China","Rural Development",6e+07,0.00179679562360987
"1352",2009,"China","Urban Development",4.8e+08,0.014374364988879
"1353",2009,"China","Water Works",1e+08,0.00299465937268312
"1354",2009,"Colombia","Financial Sector",6e+08,0.0179679562360987
"1355",2009,"Colombia","Other",57812000,0.00173127247653556
"1356",2009,"Costa Rica","Financial Sector",5e+08,0.0149732968634156
"1357",2009,"Croatia","Other",200848585.272777,0.00601473098377268
"1358",2009,"Croatia","Private Sector Development",139478184.217207,0.0041768965165088
"1359",2009,"Dominica","Financial Sector",3e+08,0.00898397811804936
"1360",2009,"Dominica","Health care",30500000,0.000913371108668351
"1361",2009,"Dominica","Water Works",27500000,0.000823531327487858
"1362",2009,"Egypt, Arab Rep.","Energy and Grid",6e+08,0.0179679562360987
"1363",2009,"Egypt, Arab Rep.","Other",2.7e+08,0.00808558030624442
"1364",2009,"El Salvador","Financial Sector",4.5e+08,0.013475967177074
"1365",2009,"Georgia","Road Infrastructure",2.17e+08,0.00649841083872237
"1366",2009,"Guatemala","Financial Sector",2e+08,0.00598931874536624
"1367",2009,"Guatemala","Private Sector Development",2e+07,0.000598931874536624
"1368",2009,"India","Energy and Grid",1.73e+09,0.0518076071474179
"1369",2009,"India","Financial Sector",2e+09,0.0598931874536624
"1370",2009,"India","Private Sector Development",1.595e+09,0.0477648169942957
"1371",2009,"India","Road Infrastructure",2.5e+08,0.0074866484317078
"1372",2009,"Indonesia","Financial Sector",3e+09,0.0898397811804935
"1373",2009,"Indonesia","Health care",77822000,0.00233050381700946
"1374",2009,"Indonesia","Other",5.25e+08,0.0157219617065864
"1375",2009,"Indonesia","Water Works",23560000,0.000705541748204143
"1376",2009,"Jamaica","Rural Development",1.5e+07,0.000449198905902468
"1377",2009,"Jordan","Other",3e+08,0.00898397811804936
"1378",2009,"Jordan","Urban Development",3.3e+07,0.000988237592985429
"1379",2009,"Kazakhstan","Road Infrastructure",2.125e+09,0.0636365116695163
"1380",2009,"Latvia","Financial Sector",278956368.434413,0.00835379303301761
"1381",2009,"Lebanon","Urban Development",69700000,0.00208727758276013
"1382",2009,"Mauritius","Financial Sector",8e+07,0.00239572749814649
"1383",2009,"Mauritius","Other",5e+07,0.00149732968634156
"1384",2009,"Mauritius","Private Sector Development",1.8e+07,0.000539038687082961
"1385",2009,"Mexico","Financial Sector",3007500000,0.0900643806334448
"1386",2009,"Mexico","Health care",9.82e+08,0.0294075550397482
"1387",2009,"Mexico","Other",1651002398,0.04944189805493
"1388",2009,"Mexico","Private Sector Development",10025000,0.000300214602111483
"1389",2009,"Montenegro","Agriculture",15342600.2638927,0.000459458616815968
"1390",2009,"Montenegro","Health care",7113387.39507754,0.000213021722341949
"1391",2009,"Morocco","Financial Sector",139478184.217207,0.0041768965165088
"1392",2009,"North Macedonia","Other",26361376.817052,0.000789433441620164
"1393",2009,"North Macedonia","Rural Development",26919289.5539209,0.000806141027686199
"1394",2009,"Panama","Financial Sector",1.8e+08,0.00539038687082961
"1395",2009,"Paraguay","Financial Sector",1e+08,0.00299465937268312
"1396",2009,"Paraguay","Water Works",6.4e+07,0.0019165819985172
"1397",2009,"Peru","Financial Sector",9.9e+08,0.0296471277895629
"1398",2009,"Peru","Health care",1.5e+07,0.000449198905902468
"1399",2009,"Peru","Water Works",1e+07,0.000299465937268312
"1400",2009,"Philippines","Other",118537798.462925,0.00354980329184222
"1401",2009,"Poland","Financial Sector",1394781842.17207,0.041768965165088
"1402",2009,"Romania","Financial Sector",418434552.65162,0.0125306895495264
"1403",2009,"Russian Federation","Other",2e+08,0.00598931874536624
"1404",2009,"Serbia","Financial Sector",98750554.4257823,0.00295724273368823
"1405",2009,"Serbia","Health care",14645209.3428067,0.000438574134233424
"1406",2009,"Serbia","Road Infrastructure",383843962.965752,0.0114948192134322
"1407",2009,"Tunisia","Financial Sector",2.5e+08,0.0074866484317078
"1408",2009,"Tunisia","Other",59138750.1080956,0.00177100412299973
"1409",2009,"Tunisia","Water Works",31940504.1857403,0.000956509302280516
"1410",2009,"Turkey","Financial Sector",764898362.247161,0.0229061004965343
"1411",2009,"Turkey","Health care",78247261.3458529,0.00234323894576144
"1412",2009,"Turkey","Private Sector Development",4.4e+08,0.0131765012398057
"1413",2009,"Ukraine","Financial Sector",4e+08,0.0119786374907325
"1414",2009,"Ukraine","Road Infrastructure",4e+08,0.0119786374907325
"1415",2009,"Uruguay","Financial Sector",4e+08,0.0119786374907325
"1416",2010,"Argentina","Health care",2.29e+08,0.0114019257668038
"1417",2010,"Argentina","Road Infrastructure",3e+07,0.00149370206552015
"1418",2010,"Argentina","Urban Development",1.5e+08,0.00746851032760074
"1419",2010,"Armenia","Road Infrastructure",4e+07,0.00199160275402686
"1420",2010,"Azerbaijan","Road Infrastructure",171600000,0.00854397581477525
"1421",2010,"Belarus","Other",3e+07,0.00149370206552015
"1422",2010,"Belarus","Road Infrastructure",1.5e+08,0.00746851032760074
"1423",2010,"Belarus","Urban Development",42506000,0.00211637666656665
"1424",2010,"Belize","Rural Development",1.5e+07,0.000746851032760074
"1425",2010,"Bosnia and Herzegovina","Financial Sector",41494931.1223915,0.00206603547753775
"1426",2010,"Brazil","Agriculture",9e+07,0.00448110619656044
"1427",2010,"Brazil","Education",18673000,0.000929729955648591
"1428",2010,"Brazil","Financial Sector",2.345e+09,0.116757711454825
"1429",2010,"Brazil","Health care",6.7e+07,0.003335934612995
"1430",2010,"Brazil","Other",4.61e+08,0.0229532217401596
"1431",2010,"Brazil","Rural Development",128900000,0.00641793987485157
"1432",2010,"China","Agriculture",1e+08,0.00497900688506716
"1433",2010,"China","Education",4e+07,0.00199160275402686
"1434",2010,"China","Health care",8e+07,0.00398320550805373
"1435",2010,"China","Other",3.1e+08,0.0154349213437082
"1436",2010,"China","Private Sector Development",1e+08,0.00497900688506716
"1437",2010,"China","Road Infrastructure",2.5e+08,0.0124475172126679
"1438",2010,"China","Rural Development",1e+08,0.00497900688506716
"1439",2010,"China","Urban Development",5.1e+08,0.0253929351138425
"1440",2010,"China","Water Works",1e+08,0.00497900688506716
"1441",2010,"Colombia","Other",2.5e+07,0.00124475172126679
"1442",2010,"Croatia","Other",34468632.8812198,0.00171619560434446
"1443",2010,"Dominica","Financial Sector",1.5e+08,0.00746851032760074
"1444",2010,"Dominica","Private Sector Development",2e+07,0.000995801377013432
"1445",2010,"Egypt, Arab Rep.","Energy and Grid",6.7e+08,0.03335934612995
"1446",2010,"Egypt, Arab Rep.","Financial Sector",5e+08,0.0248950344253358
"1447",2010,"Egypt, Arab Rep.","Other",3e+07,0.00149370206552015
"1448",2010,"El Salvador","Financial Sector",1e+08,0.00497900688506716
"1449",2010,"El Salvador","Other",8e+07,0.00398320550805373
"1450",2010,"El Salvador","Urban Development",5e+07,0.00248950344253358
"1451",2010,"Georgia","Financial Sector",1e+07,0.000497900688506716
"1452",2010,"Georgia","Other",33500000,0.0016679673064975
"1453",2010,"Grenada","Financial Sector",4500000,0.000224055309828022
"1454",2010,"Guatemala","Financial Sector",8.5e+07,0.00423215585230709
"1455",2010,"India","Financial Sector",1.07e+08,0.00532753736702186
"1456",2010,"India","Other",70210000,0.00349576073400565
"1457",2010,"India","Urban Development",4.3e+08,0.0214097296057888
"1458",2010,"India","Water Works",450600000,0.0224354050241126
"1459",2010,"Indonesia","Energy and Grid",2.55e+08,0.0126964675569213
"1460",2010,"Indonesia","Financial Sector",1e+09,0.0497900688506716
"1461",2010,"Indonesia","Rural Development",1.005e+09,0.050039019194925
"1462",2010,"Indonesia","Urban Development",149980000,0.00746751452622373
"1463",2010,"Kazakhstan","Education",29230000,0.00145536371250513
"1464",2010,"Kazakhstan","Financial Sector",1e+09,0.0497900688506716
"1465",2010,"Kazakhstan","Other",9.5e+07,0.0047300565408138
"1466",2010,"Mexico","Financial Sector",1551002507,0.0772245216110943
"1467",2010,"Mexico","Other",2.7e+08,0.0134433185896813
"1468",2010,"Mexico","Private Sector Development",1.25e+09,0.0622375860633395
"1469",2010,"Mexico","Urban Development",3.5e+08,0.0174265240977351
"1470",2010,"Montenegro","Other",5965724.92174958,0.000297033854598079
"1471",2010,"Morocco","Financial Sector",156301992.949839,0.00778228699046967
"1472",2010,"Morocco","Other",88142998.956661,0.00438864598675683
"1473",2010,"Morocco","Water Works",3.5e+07,0.00174265240977351
"1474",2010,"North Macedonia","Private Sector Development",11931449.8434992,0.000594067709196158
"1475",2010,"Pakistan","Water Works",145600000,0.00724943402465779
"1476",2010,"Panama","Water Works",4e+07,0.00199160275402686
"1477",2010,"Peru","Financial Sector",3.25e+08,0.0161817723764683
"1478",2010,"Peru","Other",270625000,0.013474437382713
"1479",2010,"Peru","Water Works",3e+07,0.00149370206552015
"1480",2010,"Philippines","Financial Sector",2.5e+08,0.0124475172126679
"1481",2010,"Philippines","Other",59124000,0.00294378803072711
"1482",2010,"Philippines","Rural Development",3e+07,0.00149370206552015
"1483",2010,"Poland","Other",1325716649.27768,0.0660075232440175
"1484",2010,"St. Lucia","Financial Sector",4e+06,0.000199160275402686
"1485",2010,"Tunisia","Other",36100000,0.00179742148550925
"1486",2010,"Tunisia","Water Works",5.2e+07,0.00258908358023492
"1487",2010,"Turkey","Energy and Grid",224311257.057784,0.0111684729328878
"1488",2010,"Turkey","Financial Sector",688842370.964684,0.0342975090775915
"1489",2010,"Turkey","Private Sector Development",5e+08,0.0248950344253358
"1490",2010,"Vietnam","Energy and Grid",4e+08,0.0199160275402686
"1491",2011,"Albania","Financial Sector",25194386.5236479,0.00152203892803146
"1492",2011,"Argentina","Health care",4.61e+08,0.0278498523932668
"1493",2011,"Argentina","Other",4.8e+08,0.0289976771122951
"1494",2011,"Argentina","Road Infrastructure",5.75e+08,0.0347368007074369
"1495",2011,"Argentina","Water Works",2e+08,0.0120823654634563
"1496",2011,"Armenia","Energy and Grid",3.9e+07,0.00235606126537398
"1497",2011,"Armenia","Financial Sector",4e+06,0.000241647309269126
"1498",2011,"Armenia","Health care",1.9e+07,0.00114782471902835
"1499",2011,"Armenia","Private Sector Development",2.4e+07,0.00144988385561476
"1500",2011,"Azerbaijan","Other",1.2e+07,0.000724941927807378
"1501",2011,"Azerbaijan","Rural Development",1e+08,0.00604118273172815
"1502",2011,"Brazil","Other",2e+08,0.0120823654634563
"1503",2011,"Brazil","Water Works",107332500,0.00648415245553212
"1504",2011,"China","Energy and Grid",1.5e+08,0.00906177409759223
"1505",2011,"China","Other",2e+08,0.0120823654634563
"1506",2011,"China","Urban Development",8e+08,0.0483294618538252
"1507",2011,"Colombia","Financial Sector",3e+08,0.0181235481951845
"1508",2011,"Colombia","Other",2.9e+08,0.0175194299220116
"1509",2011,"Croatia","Financial Sector",208793258.48327,0.0126135822765038
"1510",2011,"Croatia","Other",28952665.1763468,0.00174908340900853
"1511",2011,"Croatia","Urban Development",69597752.8277567,0.00420452742550128
"1512",2011,"Dominican Republic","Financial Sector",7e+07,0.00422882791220971
"1513",2011,"Egypt, Arab Rep.","Other",1e+08,0.00604118273172815
"1514",2011,"Egypt, Arab Rep.","Private Sector Development",3.3e+08,0.0199359030147029
"1515",2011,"El Salvador","Financial Sector",1.5e+08,0.00906177409759223
"1516",2011,"El Salvador","Other",2e+07,0.00120823654634563
"1517",2011,"Guatemala","Other",1e+08,0.00604118273172815
"1518",2011,"India","Financial Sector",1.5e+08,0.00906177409759223
"1519",2011,"India","Other",8.01e+08,0.0483898736811425
"1520",2011,"India","Road Infrastructure",8.5e+08,0.0513500532196893
"1521",2011,"India","Urban Development",9.75e+08,0.0589015316343495
"1522",2011,"Indonesia","Energy and Grid",6.4e+08,0.0386635694830602
"1523",2011,"Indonesia","Financial Sector",4e+08,0.0241647309269126
"1524",2011,"Indonesia","Other",112650000,0.00680539234729176
"1525",2011,"Indonesia","Private Sector Development",1.25e+08,0.00755147841466019
"1526",2011,"Indonesia","Rural Development",531190000,0.0320901585526668
"1527",2011,"Jamaica","Energy and Grid",1.5e+07,0.000906177409759223
"1528",2011,"Jamaica","Financial Sector",1e+08,0.00604118273172815
"1529",2011,"Kazakhstan","Other",2e+07,0.00120823654634563
"1530",2011,"Latvia","Other",139195505.655513,0.00840905485100256
"1531",2011,"Mexico","Financial Sector",751879700,0.0454224265997694
"1532",2011,"Mexico","Private Sector Development",1e+08,0.00604118273172815
"1533",2011,"Mexico","Water Works",1e+08,0.00604118273172815
"1534",2011,"Montenegro","Financial Sector",82264543.8424084,0.00496975141694251
"1535",2011,"Morocco","Energy and Grid",154367815.771964,0.00932564182976184
"1536",2011,"Morocco","Financial Sector",139195505.655513,0.00840905485100256
"1537",2011,"North Macedonia","Energy and Grid",19487370.7917719,0.00117726767914036
"1538",2011,"Pakistan","Other",115800000,0.0069956896033412
"1539",2011,"Panama","Other",5.5e+07,0.00332265050245048
"1540",2011,"Peru","Other",2.5e+07,0.00151029568293204
"1541",2011,"Peru","Rural Development",5e+07,0.00302059136586408
"1542",2011,"Philippines","Financial Sector",2.5e+08,0.0151029568293204
"1543",2011,"Philippines","Other",5.1e+08,0.0308100319318136
"1544",2011,"Poland","Financial Sector",1043966292.41635,0.0630679113825192
"1545",2011,"Romania","Financial Sector",974368539.588594,0.0588633839570179
"1546",2011,"Romania","Rural Development",695977528.277567,0.0420452742550128
"1547",2011,"Russian Federation","Other",1e+08,0.00604118273172815
"1548",2011,"Russian Federation","Private Sector Development",2.5e+07,0.00151029568293204
"1549",2011,"Serbia","Financial Sector",1e+08,0.00604118273172815
"1550",2011,"Serbia","Private Sector Development",5e+06,0.000302059136586408
"1551",2011,"Turkey","Financial Sector",152836665.209754,0.00923314222640081
"1552",2011,"Turkey","Private Sector Development",1.8e+08,0.0108741289171107
"1553",2011,"Ukraine","Private Sector Development",3.5e+08,0.0211441395610485
"1554",2011,"Uruguay","Financial Sector",3.6e+08,0.0217482578342213
"1555",2011,"Uzbekistan","Energy and Grid",1.1e+08,0.00664530100490097
"1556",2011,"Vietnam","Energy and Grid",1.8e+08,0.0108741289171107
"1557",2012,"Albania","Water Works",39828454.9899915,0.00271523784152088
"1558",2012,"Argentina","Agriculture",1.5e+08,0.0102259973762597
"1559",2012,"Argentina","Health care",4e+08,0.0272693263366926
"1560",2012,"Argentina","Other",5e+07,0.00340866579208658
"1561",2012,"Armenia","Financial Sector",3e+07,0.00204519947525195
"1562",2012,"Armenia","Water Works",1.5e+07,0.00102259973762597
"1563",2012,"Brazil","Education",1.3e+08,0.0088625310594251
"1564",2012,"Brazil","Financial Sector",3e+08,0.0204519947525195
"1565",2012,"Brazil","Health care",6e+07,0.00409039895050389
"1566",2012,"Brazil","Other",349604127,0.0238336725695438
"1567",2012,"Brazil","Rural Development",1e+08,0.00681733158417316
"1568",2012,"Brazil","Urban Development",6e+08,0.0409039895050389
"1569",2012,"Brazil","Water Works",91095000,0.00621024820660254
"1570",2012,"China","Agriculture",1e+08,0.00681733158417316
"1571",2012,"China","Education",5e+07,0.00340866579208658
"1572",2012,"China","Other",3.3e+08,0.0224971942277714
"1573",2012,"China","Urban Development",6e+08,0.0409039895050389
"1574",2012,"China","Water Works",8e+07,0.00545386526733853
"1575",2012,"Colombia","Financial Sector",4e+08,0.0272693263366926
"1576",2012,"Colombia","Other",2.1e+08,0.0143163963267636
"1577",2012,"Costa Rica","Education",2e+08,0.0136346631683463
"1578",2012,"Croatia","Private Sector Development",64239443.5322443,0.00437941587342077
"1579",2012,"Egypt, Arab Rep.","Energy and Grid",2.4e+08,0.0163615958020156
"1580",2012,"El Salvador","Education",6e+07,0.00409039895050389
"1581",2012,"El Salvador","Health care",8e+07,0.00545386526733853
"1582",2012,"Gabon","Other",5.8e+07,0.00395405231882043
"1583",2012,"Guatemala","Other",3.2e+07,0.00218154610693541
"1584",2012,"India","Financial Sector",1e+08,0.00681733158417316
"1585",2012,"India","Road Infrastructure",3.2e+08,0.0218154610693541
"1586",2012,"Indonesia","Agriculture",8e+07,0.00545386526733853
"1587",2012,"Indonesia","Financial Sector",2.5e+09,0.170433289604329
"1588",2012,"Indonesia","Other",139640000,0.0095197218241394
"1589",2012,"Indonesia","Private Sector Development",29600000,0.00201793014891525
"1590",2012,"Indonesia","Urban Development",2.66e+08,0.0181341020139006
"1591",2012,"Lebanon","Water Works",2e+08,0.0136346631683463
"1592",2012,"Mauritius","Financial Sector",35164750.8004935,0.00239729766281783
"1593",2012,"Mexico","Financial Sector",300751879,0.0205032528370612
"1594",2012,"Mexico","Other",5e+07,0.00340866579208658
"1595",2012,"Mexico","Rural Development",3.65e+08,0.024883260282232
"1596",2012,"Mexico","Water Works",105263157,0.00717613844865878
"1597",2012,"Morocco","Financial Sector",96487644.185431,0.006577882641878
"1598",2012,"Morocco","Other",291647073.636389,0.0198825480653303
"1599",2012,"Morocco","Private Sector Development",48693498.1974412,0.00331959723205295
"1600",2012,"North Macedonia","Private Sector Development",52794145.9879898,0.00359915198903371
"1601",2012,"Pakistan","Water Works",1e+08,0.00681733158417316
"1602",2012,"Panama","Financial Sector",6.6e+07,0.00449943884555428
"1603",2012,"Paraguay","Financial Sector",1e+08,0.00681733158417316
"1604",2012,"Poland","Financial Sector",963591652.983665,0.0656912381013116
"1605",2012,"Romania","Financial Sector",1284788870.64489,0.0875883174684155
"1606",2012,"Sri Lanka","Other",2.13e+08,0.0145209162742888
"1607",2012,"Tunisia","Financial Sector",497213292.939571,0.0338966788602768
"1608",2012,"Turkey","Financial Sector",585092851.691682,0.0398877197751164
"1609",2012,"Ukraine","Other",1e+07,0.000681733158417316
"1610",2012,"Ukraine","Road Infrastructure",4.5e+08,0.0306779921287792
"1611",2012,"Uruguay","Financial Sector",2.6e+08,0.0177250621188502
"1612",2012,"Uruguay","Road Infrastructure",6.6e+07,0.00449943884555428
"1613",2012,"Uruguay","Water Works",1.42e+08,0.00968061084952588
"1614",2012,"Vietnam","Energy and Grid",1e+08,0.00681733158417316
"1615",2012,"Vietnam","Other",3e+07,0.00204519947525195
"1616",2013,"Armenia","Energy and Grid",3e+07,0.00193068764876432
"1617",2013,"Armenia","Financial Sector",3.1e+07,0.00199504390372313
"1618",2013,"Armenia","Road Infrastructure",4.5e+07,0.00289603147314648
"1619",2013,"Azerbaijan","Urban Development",2.2e+08,0.0141583760909383
"1620",2013,"Belarus","Energy and Grid",9e+07,0.00579206294629295
"1621",2013,"Brazil","Financial Sector",1.5e+09,0.0965343824382159
"1622",2013,"Brazil","Other",1.16e+09,0.0746532557522203
"1623",2013,"Brazil","Urban Development",3e+08,0.0193068764876432
"1624",2013,"Chile","Education",4e+07,0.00257425019835242
"1625",2013,"Chile","Urban Development",2.05e+08,0.0131930322665562
"1626",2013,"China","Education",1.2e+08,0.00772275059505727
"1627",2013,"China","Other",1.33e+09,0.0855938190952181
"1628",2013,"China","Rural Development",8e+07,0.00514850039670485
"1629",2013,"China","Urban Development",5e+08,0.0321781274794053
"1630",2013,"China","Water Works",8e+07,0.00514850039670485
"1631",2013,"Colombia","Financial Sector",6e+08,0.0386137529752863
"1632",2013,"Colombia","Other",3.62e+08,0.0232969642950894
"1633",2013,"Croatia","Other",26562365.1129897,0.00170945434152058
"1634",2013,"Ecuador","Other",1e+08,0.00643562549588106
"1635",2013,"Egypt, Arab Rep.","Energy and Grid",585400000,0.0376741516528877
"1636",2013,"France","Rural Development",5e+06,0.000321781274794053
"1637",2013,"Georgia","Road Infrastructure",3.8e+07,0.0024455376884348
"1638",2013,"Guatemala","Financial Sector",2e+08,0.0128712509917621
"1639",2013,"India","Road Infrastructure",277700000,0.0178717320020617
"1640",2013,"Indonesia","Energy and Grid",3.25e+08,0.0209157828616134
"1641",2013,"Indonesia","Financial Sector",7e+08,0.0450493784711674
"1642",2013,"Indonesia","Other",9.5e+07,0.006113844221087
"1643",2013,"Indonesia","Rural Development",6.5e+08,0.0418315657232269
"1644",2013,"Indonesia","Water Works",99900000,0.00642918987038518
"1645",2013,"Jamaica","Financial Sector",1.3e+08,0.00836631314464538
"1646",2013,"Jordan","Other",1.5e+08,0.00965343824382159
"1647",2013,"Jordan","Private Sector Development",7e+07,0.00450493784711674
"1648",2013,"Mauritius","Financial Sector",15007949.5232631,0.00096585542592808
"1649",2013,"Montenegro","Other",6640591.27824742,0.000427363585380144
"1650",2013,"Morocco","Financial Sector",959963875.183446,0.0617796799025537
"1651",2013,"Morocco","Other",39843547.6694845,0.00256418151228087
"1652",2013,"North Macedonia","Financial Sector",51398176.493635,0.00330779415084232
"1653",2013,"North Macedonia","Road Infrastructure",185936555.790928,0.011966180390644
"1654",2013,"Panama","Financial Sector",1e+08,0.00643562549588106
"1655",2013,"Paraguay","Other",1e+08,0.00643562549588106
"1656",2013,"Peru","Education",2.5e+07,0.00160890637397026
"1657",2013,"Peru","Financial Sector",4.5e+07,0.00289603147314648
"1658",2013,"Peru","Other",1e+07,0.000643562549588106
"1659",2013,"Peru","Rural Development",2e+07,0.00128712509917621
"1660",2013,"Philippines","Financial Sector",3e+08,0.0193068764876432
"1661",2013,"Philippines","Other",5e+08,0.0321781274794053
"1662",2013,"Poland","Financial Sector",1328118255.64948,0.0854727170760289
"1663",2013,"Romania","Rural Development",92968277.8954638,0.00598309019532202
"1664",2013,"Russian Federation","Private Sector Development",5e+07,0.00321781274794053
"1665",2013,"Serbia","Road Infrastructure",98015127.2669318,0.00630788652021093
"1666",2013,"Seychelles","Financial Sector",7171838.58050721,0.000461552672210556
"1667",2013,"Timor-Leste","Road Infrastructure",1.5e+07,0.000965343824382159
"1668",2013,"Turkey","Financial Sector",828878603.350842,0.0533435227271496
"1669",2013,"Turkey","Private Sector Development",4.34e+08,0.0279306146521238
"1670",2013,"Uzbekistan","Energy and Grid",1.8e+08,0.0115841258925859
"1671",2014,"Albania","Energy and Grid",148924976.88408,0.00689915980968921
"1672",2014,"Albania","Financial Sector",115579598.473818,0.00535438807710046
"1673",2014,"Albania","Rural Development",9698058.26274564,0.000449276240952108
"1674",2014,"Albania","Water Works",83031320.7426853,0.00384654315883654
"1675",2014,"Armenia","Agriculture",2.3e+07,0.00106550747190221
"1676",2014,"Armenia","Education",1.5e+07,0.00069489617732753
"1677",2014,"Armenia","Energy and Grid",4e+07,0.00185305647287341
"1678",2014,"Armenia","Financial Sector",7.5e+07,0.00347448088663765
"1679",2014,"Armenia","Other",5e+07,0.00231632059109177
"1680",2014,"Azerbaijan","Agriculture",34500000,0.00159826120785332
"1681",2014,"Azerbaijan","Private Sector Development",47100000,0.00218197399680845
