"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"EU27_2020","EXCH","TOT","NATUSD","A","2003",0.884048,
"EU27_2020","EXCH","TOT","NATUSD","A","2004",0.803922,
"EU27_2020","EXCH","TOT","NATUSD","A","2005",0.8038,
"EU27_2020","EXCH","TOT","NATUSD","A","2006",0.796433,
"EU27_2020","EXCH","TOT","NATUSD","A","2007",0.729672,
"EU27_2020","EXCH","TOT","NATUSD","A","2008",0.679923,
"EU27_2020","EXCH","TOT","NATUSD","A","2009",0.716958,
"EU27_2020","EXCH","TOT","NATUSD","A","2010",0.754309,
"EU27_2020","EXCH","TOT","NATUSD","A","2011",0.718414,
"EU27_2020","EXCH","TOT","NATUSD","A","2012",0.778338,
"EU27_2020","EXCH","TOT","NATUSD","A","2013",0.752945,
"EU27_2020","EXCH","TOT","NATUSD","A","2014",0.752728,
"EU27_2020","EXCH","TOT","NATUSD","A","2015",0.901296,
"EU27_2020","EXCH","TOT","NATUSD","A","2016",0.903421,
"EU27_2020","EXCH","TOT","NATUSD","A","2017",0.885206,
"EU27_2020","EXCH","TOT","NATUSD","A","2018",0.846773,
"EU27_2020","EXCH","TOT","NATUSD","A","2019",0.893276,
"EU27_2020","EXCH","TOT","NATUSD","A","2020",0.875506,
